date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:19:28	17677/17677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:51%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais103.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais103.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:29	150370/150370	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:24%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/maisonscolaithe.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/maisonscolaithe.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/eduvoc.html)
21:19:29	18939/18939	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:51%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais104.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais104.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:29	17142/17142	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:57%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais209.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais209.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:30	19402/19402	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:55%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais172.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais172.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:31	19064/19064	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:53%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais140.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais140.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:32	19738/19738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:12%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais51.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais51.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:33	23133/23133	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:12%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais48.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais48.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:34	28776/28776	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:06%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais36.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais36.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:35	13178/13178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:55:59%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais236.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais236.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:36	22236/22236	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:56:13%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/jerriais58.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/jerriais58.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:41	209481/209481	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2012:03:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/assembliee/service1977.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/assembliee/service1977.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:50	236408/236408	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2012:03:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/assembliee/service1986.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/assembliee/service1986.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:52	152417/152417	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Jan%202022%2019:57:00%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/verrinnessbate.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/verrinnessbate.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
21:19:52	245593/245593	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Aug%202019%2012:03:19%20GMT	http://members.societe-jersiaise.org/geraint/jerriais/assembliee/service1993.jpg	/home/steve/src/jerriais/lespages/members.societe-jersiaise.org/geraint/jerriais/assembliee/service1993.jpg	(from http://members.societe-jersiaise.org/geraint/jerriais/erligion.html)
